order_id,customer_id,order_date,amount_usd,category,product,is_subscription_order
O17159,C101312,2025-12-21,58.06,body-care,Hand Repair,False
O17154,C101312,2026-03-10,29.87,wellness-tea,Detox Blend,False
O17155,C101312,2026-03-19,25.38,body-care,Velvet Body Butter,False
O17160,C101313,2025-04-11,36.09,body-care,Sugar Scrub,False
O17161,C101313,2025-04-29,29.74,body-care,Velvet Body Butter,False
O17164,C101313,2025-06-22,59.14,wellness-tea,Focus Blend,False
O17163,C101313,2025-07-08,51.86,body-care,Hand Repair,False
O17166,C101313,2025-07-20,26.79,body-care,Velvet Body Butter,False
O17165,C101313,2025-08-07,23.76,body-care,Hand Repair,False
O17162,C101313,2025-11-27,55.48,body-care,Sugar Scrub,False
O17170,C101314,2025-06-01,46.99,skincare,Renew Serum,False
O17169,C101314,2025-06-19,69.35,bundles,Gift Set,False
O17173,C101314,2025-07-24,109.39,bundles,Starter Ritual Kit,False
O17171,C101314,2025-08-10,69.78,bundles,Full Routine Bundle,False
O17172,C101314,2025-10-04,109.21,bundles,Full Routine Bundle,False
O17168,C101314,2025-11-04,46.33,skincare,Glow SPF 40,False
O17167,C101314,2025-12-07,57.09,bundles,Full Routine Bundle,False
O17174,C101314,2026-02-28,55.15,haircare,Silk Repair Mask,False
O17178,C101315,2024-12-18,44.0,haircare,Silk Repair Mask,True
O17182,C101315,2025-01-20,108.77,bundles,Gift Set,True
O17176,C101315,2025-01-22,104.43,bundles,Gift Set,True
O17179,C101315,2025-01-26,55.1,supplements,Sleep Gummies,False
O17177,C101315,2025-06-13,43.08,supplements,Daily Greens,True
O17175,C101315,2025-07-16,48.37,wellness-tea,Calm Blend,True
O17181,C101315,2025-08-04,59.24,skincare,Dew Cream,True
O17180,C101315,2025-09-02,124.98,bundles,Full Routine Bundle,False
O17191,C101316,2026-06-03,48.55,wellness-tea,Calm Blend,True
O17186,C101316,2026-06-03,30.12,body-care,Velvet Body Butter,False
O17184,C101316,2026-06-18,43.44,wellness-tea,Focus Blend,False
O17185,C101316,2026-06-25,40.51,supplements,Daily Greens,True
O17188,C101316,2026-06-29,56.28,wellness-tea,Focus Blend,False
O17189,C101316,2026-07-01,45.28,wellness-tea,Calm Blend,True
O17190,C101316,2026-07-15,51.32,wellness-tea,Detox Blend,True
O17183,C101316,2026-07-17,20.95,wellness-tea,Detox Blend,False
O17187,C101316,2026-07-20,57.09,wellness-tea,Calm Blend,False
O17195,C101317,2025-10-24,36.45,supplements,Daily Greens,False
O17193,C101317,2025-10-25,41.06,supplements,Omega Blend,False
O17192,C101317,2025-11-08,43.12,supplements,Sleep Gummies,False
O17196,C101317,2025-12-07,44.93,supplements,Omega Blend,False
O17194,C101317,2025-12-20,42.52,supplements,Collagen Peptides,False
O17202,C101318,2026-06-11,21.7,wellness-tea,Calm Blend,False
O17197,C101318,2026-06-15,55.62,wellness-tea,Detox Blend,False
O17198,C101318,2026-06-17,36.14,wellness-tea,Detox Blend,False
O17200,C101318,2026-06-27,58.2,body-care,Velvet Body Butter,False
O17201,C101318,2026-07-03,50.27,wellness-tea,Focus Blend,False
O17199,C101318,2026-07-15,46.97,wellness-tea,Focus Blend,False
O17207,C101319,2026-01-16,20.09,skincare,Clarity Cleanser,True
O17209,C101319,2026-01-31,54.61,skincare,Clarity Cleanser,True
O17210,C101319,2026-02-14,41.18,skincare,Renew Serum,False
O17203,C101319,2026-03-30,31.44,skincare,Dew Cream,False
O17206,C101319,2026-04-10,131.99,bundles,Full Routine Bundle,False
O17205,C101319,2026-05-04,19.01,skincare,Renew Serum,True
O17204,C101319,2026-05-05,19.77,skincare,Glow SPF 40,False
O17208,C101319,2026-05-06,36.48,skincare,Glow SPF 40,True
O17217,C101320,2026-05-20,101.05,bundles,Gift Set,True
O17215,C101320,2026-05-25,68.74,bundles,Gift Set,True
O17213,C101320,2026-05-28,27.44,haircare,Root Boost Drops,True
O17216,C101320,2026-06-03,59.56,haircare,Silk Repair Mask,True
O17211,C101320,2026-06-11,37.88,supplements,Daily Greens,False
O17214,C101320,2026-06-13,109.12,bundles,Gift Set,True
O17212,C101320,2026-06-20,25.03,haircare,Root Boost Drops,False
O17218,C101321,2025-07-02,50.49,supplements,Omega Blend,False
O17219,C101321,2025-11-03,25.4,body-care,Hand Repair,False
O17224,C101322,2025-08-20,48.62,skincare,Dew Cream,False
O17225,C101322,2025-09-17,80.7,bundles,Starter Ritual Kit,False
O17222,C101322,2025-09-18,57.05,bundles,Full Routine Bundle,False
O17221,C101322,2025-11-01,118.92,bundles,Gift Set,False
O17220,C101322,2025-11-13,54.78,body-care,Velvet Body Butter,False
O17226,C101322,2026-01-31,45.14,bundles,Gift Set,False
O17223,C101322,2026-02-20,79.77,bundles,Gift Set,False
O17229,C101323,2025-11-04,59.97,supplements,Daily Greens,True
O17232,C101323,2025-11-14,38.62,supplements,Omega Blend,False
O17230,C101323,2025-11-19,47.77,supplements,Daily Greens,True
O17231,C101323,2025-11-23,24.11,supplements,Omega Blend,False
O17228,C101323,2025-12-11,59.34,supplements,Omega Blend,True
O17233,C101323,2025-12-13,32.55,haircare,Gentle Wash,True
O17227,C101323,2026-01-12,54.28,wellness-tea,Focus Blend,True
O17237,C101324,2025-08-14,57.04,bundles,Gift Set,False
O17236,C101324,2025-08-14,49.11,supplements,Omega Blend,False
O17234,C101324,2025-12-09,25.85,supplements,Omega Blend,False
O17235,C101324,2026-01-07,43.94,haircare,Silk Repair Mask,False
O17240,C101325,2026-02-25,27.33,skincare,Renew Serum,False
O17241,C101325,2026-02-27,38.65,body-care,Sugar Scrub,False
O17238,C101325,2026-03-12,22.68,haircare,Root Boost Drops,False
O17239,C101325,2026-03-31,18.89,body-care,Velvet Body Butter,False
O17244,C101325,2026-04-07,20.49,body-care,Velvet Body Butter,False
O17243,C101325,2026-04-13,39.25,body-care,Hand Repair,False
O17242,C101325,2026-04-20,36.35,body-care,Velvet Body Butter,False
O17247,C101326,2026-06-02,66.79,bundles,Gift Set,False
O17248,C101326,2026-06-02,77.86,bundles,Gift Set,False
O17246,C101326,2026-06-06,56.2,haircare,Silk Repair Mask,False
O17249,C101326,2026-06-10,25.44,wellness-tea,Calm Blend,False
O17251,C101326,2026-06-11,95.93,bundles,Starter Ritual Kit,False
O17245,C101326,2026-06-14,118.74,bundles,Starter Ritual Kit,False
O17250,C101326,2026-06-15,60.2,bundles,Starter Ritual Kit,False
O17257,C101327,2025-10-19,57.68,haircare,Gentle Wash,False
O17255,C101327,2025-10-25,38.5,haircare,Root Boost Drops,False
O17253,C101327,2025-11-25,19.0,haircare,Root Boost Drops,False
O17252,C101327,2025-12-14,22.18,haircare,Root Boost Drops,False
O17254,C101327,2025-12-18,27.9,haircare,Gentle Wash,False
O17258,C101327,2025-12-26,26.48,haircare,Silk Repair Mask,False
O17256,C101327,2026-01-26,28.89,haircare,Root Boost Drops,False
O17260,C101328,2025-05-17,54.9,supplements,Sleep Gummies,False
O17259,C101328,2025-09-11,30.21,haircare,Gentle Wash,False
O17262,C101329,2025-03-29,53.44,wellness-tea,Calm Blend,False
O17261,C101329,2025-04-02,22.41,wellness-tea,Focus Blend,False
O17267,C101330,2025-06-11,27.11,wellness-tea,Calm Blend,False
O17264,C101330,2025-08-09,25.59,haircare,Root Boost Drops,False
O17265,C101330,2025-08-15,45.25,haircare,Silk Repair Mask,False
O17263,C101330,2025-09-08,30.12,wellness-tea,Calm Blend,False
O17266,C101330,2025-10-17,51.84,haircare,Root Boost Drops,False
O17268,C101331,2025-03-06,28.38,haircare,Silk Repair Mask,False
O17269,C101331,2025-03-13,37.16,haircare,Root Boost Drops,False
O17271,C101331,2025-03-24,120.52,bundles,Full Routine Bundle,False
O17270,C101331,2025-09-08,53.23,haircare,Gentle Wash,False
O17276,C101332,2024-05-08,48.96,haircare,Silk Repair Mask,False
O17274,C101332,2024-05-30,25.83,haircare,Silk Repair Mask,True
O17279,C101332,2024-07-20,42.18,haircare,Gentle Wash,False
O17277,C101332,2025-01-03,58.28,haircare,Gentle Wash,False
O17272,C101332,2025-04-11,43.33,body-care,Hand Repair,False
O17278,C101332,2025-08-07,47.23,haircare,Silk Repair Mask,True
O17275,C101332,2025-12-13,59.5,wellness-tea,Detox Blend,True
O17280,C101332,2025-12-28,59.47,haircare,Gentle Wash,True
O17283,C101332,2026-04-04,22.55,skincare,Glow SPF 40,True
O17282,C101332,2026-04-14,49.7,haircare,Gentle Wash,True
O17273,C101332,2026-05-31,21.77,haircare,Root Boost Drops,True
O17281,C101332,2026-06-17,110.87,bundles,Gift Set,True
O17290,C101333,2025-03-04,108.39,bundles,Full Routine Bundle,False
O17289,C101333,2025-06-19,34.53,body-care,Sugar Scrub,False
O17285,C101333,2025-07-28,44.05,skincare,Glow SPF 40,False
O17287,C101333,2025-08-29,48.76,bundles,Full Routine Bundle,False
O17286,C101333,2025-09-13,45.96,supplements,Collagen Peptides,False
O17284,C101333,2025-12-13,30.55,haircare,Root Boost Drops,False
O17291,C101333,2025-12-29,27.67,wellness-tea,Focus Blend,False
O17288,C101333,2026-01-16,57.69,body-care,Hand Repair,False
O17292,C101334,2025-04-13,51.71,bundles,Gift Set,False
O17293,C101334,2025-04-29,53.81,wellness-tea,Detox Blend,False
O17294,C101334,2025-05-19,76.74,bundles,Gift Set,False
O17295,C101335,2026-05-15,58.84,haircare,Root Boost Drops,False
O17297,C101336,2025-09-03,50.54,bundles,Full Routine Bundle,False
O17299,C101336,2025-09-12,55.03,body-care,Velvet Body Butter,False
O17296,C101336,2025-10-27,58.7,body-care,Hand Repair,False
O17298,C101336,2025-11-28,50.18,body-care,Hand Repair,False
O17300,C101337,2026-04-30,46.89,wellness-tea,Calm Blend,False
O17301,C101337,2026-05-29,42.95,skincare,Clarity Cleanser,False
O17303,C101337,2026-06-06,38.58,skincare,Renew Serum,False
O17304,C101337,2026-06-07,21.33,skincare,Glow SPF 40,False
O17302,C101337,2026-06-19,53.32,skincare,Renew Serum,False
O17308,C101338,2026-04-30,51.06,supplements,Sleep Gummies,True
O17305,C101338,2026-05-02,24.94,supplements,Sleep Gummies,False
O17309,C101338,2026-05-03,36.68,supplements,Omega Blend,True
O17306,C101338,2026-05-30,44.28,supplements,Collagen Peptides,False
O17310,C101338,2026-06-02,30.73,supplements,Sleep Gummies,True
O17307,C101338,2026-06-12,60.0,supplements,Daily Greens,True
O17312,C101339,2024-06-24,127.12,bundles,Gift Set,False
O17313,C101339,2024-11-24,95.01,bundles,Gift Set,False
O17314,C101339,2025-03-09,92.76,bundles,Gift Set,False
O17311,C101339,2025-04-16,35.02,skincare,Clarity Cleanser,False
O17317,C101340,2025-03-10,43.95,wellness-tea,Calm Blend,False
O17316,C101340,2025-05-20,19.08,wellness-tea,Detox Blend,False
O17315,C101340,2025-06-17,88.81,bundles,Gift Set,False
O17320,C101341,2024-06-13,21.8,haircare,Gentle Wash,False
O17323,C101341,2024-12-18,29.09,haircare,Silk Repair Mask,False
O17322,C101341,2025-03-02,55.25,body-care,Hand Repair,False
O17318,C101341,2025-06-11,41.87,haircare,Root Boost Drops,False
O17319,C101341,2025-09-17,27.74,haircare,Gentle Wash,False
O17324,C101341,2026-01-29,18.59,haircare,Gentle Wash,False
O17321,C101341,2026-02-04,56.12,haircare,Gentle Wash,False
O17330,C101342,2024-07-17,59.4,body-care,Velvet Body Butter,False
O17331,C101342,2024-08-25,34.42,supplements,Omega Blend,False
O17325,C101342,2024-10-07,55.7,supplements,Collagen Peptides,True
O17326,C101342,2024-10-18,32.0,skincare,Glow SPF 40,True
O17329,C101342,2024-12-06,44.74,supplements,Collagen Peptides,False
O17328,C101342,2025-01-15,59.21,supplements,Omega Blend,False
O17327,C101342,2025-05-13,29.75,supplements,Collagen Peptides,True
O17334,C101343,2026-06-13,47.41,body-care,Velvet Body Butter,False
O17337,C101343,2026-06-20,23.81,body-care,Sugar Scrub,False
O17333,C101343,2026-07-08,27.43,body-care,Sugar Scrub,False
O17336,C101343,2026-07-09,23.86,body-care,Sugar Scrub,False
O17335,C101343,2026-07-10,18.68,body-care,Velvet Body Butter,False
O17332,C101343,2026-07-15,39.18,body-care,Velvet Body Butter,False
O17342,C101344,2025-07-20,114.38,bundles,Full Routine Bundle,False
O17339,C101344,2025-08-12,48.19,supplements,Daily Greens,True
O17338,C101344,2025-08-30,107.03,bundles,Full Routine Bundle,True
O17343,C101344,2025-12-23,49.26,bundles,Full Routine Bundle,True
O17341,C101344,2026-02-16,19.5,skincare,Clarity Cleanser,True
O17340,C101344,2026-03-18,117.17,bundles,Full Routine Bundle,False
O17347,C101345,2025-02-17,93.15,bundles,Gift Set,False
O17344,C101345,2025-02-24,116.67,bundles,Full Routine Bundle,False
O17348,C101345,2025-02-27,95.6,bundles,Gift Set,False
O17346,C101345,2025-03-15,111.08,bundles,Starter Ritual Kit,False
O17345,C101345,2025-04-28,31.57,supplements,Sleep Gummies,False
O17353,C101346,2025-09-23,44.55,body-care,Velvet Body Butter,True
O17351,C101346,2025-10-03,36.85,wellness-tea,Focus Blend,True
O17352,C101346,2025-11-08,40.71,body-care,Velvet Body Butter,False
O17349,C101346,2025-11-24,37.53,wellness-tea,Calm Blend,True
O17350,C101346,2026-01-08,27.65,supplements,Collagen Peptides,False
O17359,C101347,2025-01-17,57.48,supplements,Sleep Gummies,True
O17357,C101347,2025-01-18,52.94,skincare,Renew Serum,False
O17354,C101347,2025-07-02,23.4,skincare,Renew Serum,True
O17358,C101347,2025-07-05,46.49,wellness-tea,Detox Blend,True
O17356,C101347,2025-07-12,46.45,skincare,Glow SPF 40,True
O17360,C101347,2025-10-17,54.34,skincare,Dew Cream,True
O17355,C101347,2025-11-04,45.36,supplements,Sleep Gummies,True
O17368,C101348,2026-06-11,94.72,bundles,Gift Set,False
O17370,C101348,2026-06-13,128.6,bundles,Gift Set,False
O17361,C101348,2026-06-17,34.8,haircare,Root Boost Drops,False
O17363,C101348,2026-06-19,59.02,body-care,Hand Repair,False
O17362,C101348,2026-06-22,54.05,bundles,Starter Ritual Kit,False
O17366,C101348,2026-06-24,19.46,haircare,Root Boost Drops,False
O17365,C101348,2026-06-25,50.41,body-care,Velvet Body Butter,False
O17367,C101348,2026-07-01,117.13,bundles,Starter Ritual Kit,False
O17369,C101348,2026-07-01,109.47,bundles,Full Routine Bundle,False
O17364,C101348,2026-07-16,71.5,bundles,Full Routine Bundle,False
O17372,C101349,2026-02-19,35.26,body-care,Hand Repair,True
O17374,C101349,2026-02-19,119.52,bundles,Gift Set,False
O17375,C101349,2026-02-21,27.68,haircare,Root Boost Drops,False
O17371,C101349,2026-03-05,52.0,body-care,Hand Repair,True
O17373,C101349,2026-04-08,80.98,bundles,Full Routine Bundle,True
O17378,C101350,2025-09-26,19.98,supplements,Sleep Gummies,False
O17376,C101350,2025-11-16,34.06,haircare,Root Boost Drops,False
O17377,C101350,2026-01-22,58.6,supplements,Daily Greens,False
O17379,C101350,2026-02-17,36.58,supplements,Omega Blend,False
O17380,C101351,2025-09-26,19.12,skincare,Renew Serum,True
O17385,C101351,2025-10-13,47.06,skincare,Dew Cream,False
O17383,C101351,2025-10-19,33.95,skincare,Dew Cream,True
O17381,C101351,2025-11-02,34.25,skincare,Renew Serum,False
O17382,C101351,2025-11-10,53.3,skincare,Glow SPF 40,False
O17386,C101351,2025-12-27,56.61,skincare,Renew Serum,True
O17384,C101351,2026-01-05,50.42,supplements,Collagen Peptides,False
O17389,C101352,2024-02-18,35.87,body-care,Velvet Body Butter,False
O17388,C101352,2024-04-23,58.48,body-care,Hand Repair,False
O17387,C101352,2024-06-15,47.69,body-care,Velvet Body Butter,False
O17390,C101353,2026-05-10,112.11,bundles,Gift Set,False
O17394,C101354,2025-09-26,42.9,wellness-tea,Focus Blend,False
O17391,C101354,2025-10-24,23.82,wellness-tea,Calm Blend,False
O17392,C101354,2025-11-30,33.97,haircare,Root Boost Drops,False
O17393,C101354,2025-12-08,28.25,wellness-tea,Detox Blend,False
O17395,C101355,2024-11-06,53.69,supplements,Daily Greens,False
O17396,C101355,2025-01-24,113.01,bundles,Starter Ritual Kit,False
O17398,C101355,2025-06-30,41.89,body-care,Hand Repair,False
O17397,C101355,2025-10-08,35.11,body-care,Sugar Scrub,False
O17402,C101356,2025-07-29,59.63,supplements,Collagen Peptides,False
O17400,C101356,2025-08-12,43.81,supplements,Omega Blend,False
O17404,C101356,2025-09-18,29.97,supplements,Collagen Peptides,True
O17399,C101356,2025-11-13,40.64,wellness-tea,Detox Blend,False
O17405,C101356,2025-11-20,30.37,wellness-tea,Calm Blend,True
O17403,C101356,2025-12-09,28.13,supplements,Collagen Peptides,True
O17401,C101356,2025-12-26,118.38,bundles,Gift Set,True
O17406,C101356,2026-01-05,52.12,supplements,Omega Blend,True
O17407,C101356,2026-01-10,31.82,wellness-tea,Focus Blend,True
O17411,C101357,2024-09-16,40.76,bundles,Gift Set,False
O17412,C101357,2025-01-01,34.6,supplements,Sleep Gummies,False
O17408,C101357,2025-01-17,127.4,bundles,Full Routine Bundle,False
O17410,C101357,2025-02-12,94.91,bundles,Gift Set,False
O17414,C101357,2025-02-17,29.19,body-care,Hand Repair,True
O17413,C101357,2025-05-19,120.43,bundles,Gift Set,True
O17409,C101357,2025-06-10,27.56,wellness-tea,Focus Blend,True
O17415,C101358,2025-06-13,44.6,supplements,Omega Blend,False
O17416,C101358,2025-07-28,51.71,bundles,Starter Ritual Kit,False
O17418,C101359,2024-07-27,34.52,wellness-tea,Focus Blend,False
O17417,C101359,2024-11-11,50.7,supplements,Omega Blend,False
O17423,C101359,2024-12-08,21.66,skincare,Glow SPF 40,False
O17422,C101359,2025-02-26,56.01,body-care,Hand Repair,False
O17421,C101359,2025-04-21,27.53,body-care,Velvet Body Butter,False
O17419,C101359,2025-04-24,56.11,body-care,Sugar Scrub,False
O17420,C101359,2025-10-16,51.19,body-care,Velvet Body Butter,False
O17424,C101360,2026-05-19,27.02,haircare,Silk Repair Mask,False
O17425,C101361,2025-03-22,35.73,haircare,Silk Repair Mask,False
O17427,C101361,2025-05-15,43.98,skincare,Dew Cream,False
O17426,C101361,2025-06-14,44.81,skincare,Glow SPF 40,False
O17430,C101362,2024-06-10,49.04,wellness-tea,Calm Blend,True
O17428,C101362,2024-06-17,19.33,skincare,Clarity Cleanser,True
O17431,C101362,2024-09-20,46.52,wellness-tea,Focus Blend,True
O17429,C101362,2025-02-01,54.23,body-care,Sugar Scrub,True
O17434,C101363,2026-03-27,91.16,bundles,Full Routine Bundle,True
O17433,C101363,2026-03-27,40.05,wellness-tea,Focus Blend,True
O17441,C101363,2026-04-03,104.11,bundles,Starter Ritual Kit,False
O17435,C101363,2026-04-06,22.56,wellness-tea,Calm Blend,True
O17436,C101363,2026-04-29,130.14,bundles,Full Routine Bundle,False
O17438,C101363,2026-05-01,115.03,bundles,Starter Ritual Kit,False
O17439,C101363,2026-05-02,49.98,haircare,Silk Repair Mask,False
O17437,C101363,2026-05-19,108.26,bundles,Gift Set,False
O17432,C101363,2026-05-31,124.84,bundles,Starter Ritual Kit,False
O17440,C101363,2026-06-11,119.4,bundles,Gift Set,True
O17445,C101364,2025-12-29,59.05,supplements,Collagen Peptides,False
O17443,C101364,2026-01-18,58.78,supplements,Sleep Gummies,False
O17444,C101364,2026-01-28,52.91,supplements,Omega Blend,False
O17448,C101364,2026-01-30,40.02,bundles,Gift Set,False
O17449,C101364,2026-02-10,42.73,bundles,Gift Set,False
O17446,C101364,2026-03-07,46.38,supplements,Omega Blend,False
O17442,C101364,2026-03-26,56.87,supplements,Sleep Gummies,False
O17447,C101364,2026-04-05,26.16,supplements,Daily Greens,False
O17452,C101365,2025-01-25,27.55,wellness-tea,Calm Blend,False
O17456,C101365,2025-05-21,46.42,wellness-tea,Focus Blend,False
O17450,C101365,2025-10-01,18.41,haircare,Silk Repair Mask,False
O17453,C101365,2025-12-16,54.5,supplements,Omega Blend,False
O17451,C101365,2025-12-22,41.58,wellness-tea,Detox Blend,False
O17454,C101365,2026-02-26,24.58,wellness-tea,Focus Blend,False
O17455,C101365,2026-02-27,28.43,wellness-tea,Detox Blend,False
O17463,C101366,2025-09-20,32.29,haircare,Gentle Wash,False
O17460,C101366,2025-10-22,21.12,skincare,Renew Serum,False
O17461,C101366,2025-11-05,20.55,skincare,Clarity Cleanser,True
O17462,C101366,2025-11-06,35.38,body-care,Sugar Scrub,False
O17458,C101366,2026-01-02,40.7,skincare,Renew Serum,True
O17464,C101366,2026-01-17,29.14,skincare,Renew Serum,False
